chromosome_1_28_field_cropped.obj, 18278.3
chromosome_1_29_field_cropped.obj, 17623.7
chromosome_1_26_field_cropped.obj, 18523.1
chromosome_1_27_field_cropped.obj, -nan
chromosome_1_30_field_cropped.obj, 18488.9
chromosome_1_31_field_cropped.obj, 15911.1
chromosome_1_33_field_cropped.obj, 16876
chromosome_1_36_field_cropped.obj, 18531.6
chromosome_1_37_field_cropped.obj, 17094.3
chromosome_1_40_field_cropped.obj, 18242.3
chromosome_1_35_field_cropped.obj, 17580.5
chromosome_1_41_field_cropped.obj, 16304
chromosome_1_38_field_cropped.obj, 18254.4
chromosome_1_34_field_cropped.obj, -nan
chromosome_1_39_field_cropped.obj, 19539
chromosome_1_44_field_cropped.obj, 17196.3
chromosome_1_45_field_cropped.obj, 18625
chromosome_1_47_field_cropped.obj, 17804.2
chromosome_1_49_field_cropped.obj, 15588.9
chromosome_1_46_field_cropped.obj, 16222.7
chromosome_1_48_field_cropped.obj, 17460.7
chromosome_1_43_field_cropped.obj, 17530.2
chromosome_1_42_field_cropped.obj, 18398.4
chromosome_1_50_field_cropped.obj, 17789.8
chromosome_1_56_field_cropped.obj, 15896.6
chromosome_1_51_field_cropped.obj, 17981.4
chromosome_1_53_field_cropped.obj, 16337.9
chromosome_1_57_field_cropped.obj, 18490.9
chromosome_1_52_field_cropped.obj, 17248.2
chromosome_1_55_field_cropped.obj, 17694.9
chromosome_1_54_field_cropped.obj, 18863
chromosome_1_60_field_cropped.obj, 18956.1
chromosome_1_61_field_cropped.obj, -nan
chromosome_1_58_field_cropped.obj, 17749.1
chromosome_1_59_field_cropped.obj, 16877.9
chromosome_1_63_field_cropped.obj, 18091.2
chromosome_1_62_field_cropped.obj, 17280.2
chromosome_1_64_field_cropped.obj, 16984.3
chromosome_1_65_field_cropped.obj, 16899.4
chromosome_1_68_field_cropped.obj, 16314.3
chromosome_1_66_field_cropped.obj, 17485.2
chromosome_1_67_field_cropped.obj, 17073.9
chromosome_1_69_field_cropped.obj, 17638.7
chromosome_1_70_field_cropped.obj, 17111.1
chromosome_1_71_field_cropped.obj, 16269.5
chromosome_1_72_field_cropped.obj, 17509.3
chromosome_1_73_field_cropped.obj, 17003.8
chromosome_1_75_field_cropped.obj, 16131.6
chromosome_1_76_field_cropped.obj, 16844
chromosome_1_74_field_cropped.obj, 18650.8
chromosome_1_77_field_cropped.obj, 16250.9
chromosome_1_80_field_cropped.obj, 16936.4
chromosome_1_81_field_cropped.obj, 16193.9
chromosome_1_78_field_cropped.obj, 16138
chromosome_1_79_field_cropped.obj, 16332.8
chromosome_1_82_field_cropped.obj, 15681.7
chromosome_1_83_field_cropped.obj, 16301.6
chromosome_1_84_field_cropped.obj, 16521
chromosome_1_85_field_cropped.obj, 15663.4
chromosome_1_88_field_cropped.obj, 16362.2
chromosome_1_86_field_cropped.obj, 17761.8
chromosome_1_89_field_cropped.obj, 15547
chromosome_1_87_field_cropped.obj, 16971.6
chromosome_1_92_field_cropped.obj, 17124.2
chromosome_1_91_field_cropped.obj, 15752.2
chromosome_1_90_field_cropped.obj, 18392.2
chromosome_1_93_field_cropped.obj, 15878.7
chromosome_1_94_field_cropped.obj, 14283.6
chromosome_1_95_field_cropped.obj, 16360.5
chromosome_1_96_field_cropped.obj, 16074.7
chromosome_1_97_field_cropped.obj, 15677.4
chromosome_1_99_field_cropped.obj, 15398.5
chromosome_1_98_field_cropped.obj, 15227.4
chromosome_2_14_field_cropped.obj, 19343.4
chromosome_2_11_field_cropped.obj, 18995.1
chromosome_2_15_field_cropped.obj, 20444.9
chromosome_2_10_field_cropped.obj, 20911.6
chromosome_2_16_field_cropped.obj, 18083.8
chromosome_2_17_field_cropped.obj, 18980.1
chromosome_2_12_field_cropped.obj, 20702.7
chromosome_2_13_field_cropped.obj, 18900.7
chromosome_2_18_field_cropped.obj, 18834.8
chromosome_2_19_field_cropped.obj, 19472.1
chromosome_2_20_field_cropped.obj, 19784.2
chromosome_2_21_field_cropped.obj, 19199.9
chromosome_2_22_field_cropped.obj, 18517
chromosome_2_23_field_cropped.obj, 19343.8
chromosome_2_24_field_cropped.obj, 19233.8
chromosome_2_25_field_cropped.obj, 19309.3
chromosome_2_26_field_cropped.obj, 18474.4
chromosome_2_27_field_cropped.obj, 18222.9
chromosome_2_28_field_cropped.obj, 18632.2
chromosome_2_29_field_cropped.obj, 19092.6
chromosome_2_30_field_cropped.obj, 18727.2
chromosome_2_31_field_cropped.obj, 18754.2
chromosome_2_32_field_cropped.obj, 17761.7
chromosome_2_33_field_cropped.obj, 18749.3
chromosome_2_34_field_cropped.obj, 18958.7
chromosome_2_35_field_cropped.obj, 19363.5
chromosome_2_36_field_cropped.obj, 18553.4
chromosome_2_37_field_cropped.obj, 17776.1
chromosome_2_39_field_cropped.obj, 18276.7
chromosome_2_38_field_cropped.obj, 17950.6
chromosome_2_41_field_cropped.obj, 17227.4
chromosome_2_40_field_cropped.obj, 18578.5
chromosome_2_42_field_cropped.obj, 19200.3
chromosome_2_43_field_cropped.obj, 18110.3
chromosome_2_44_field_cropped.obj, 18103.6
chromosome_2_45_field_cropped.obj, 17345
chromosome_2_46_field_cropped.obj, 17414.1
chromosome_2_47_field_cropped.obj, 16924.9
chromosome_2_49_field_cropped.obj, 15521.4
chromosome_2_48_field_cropped.obj, 18604.6
chromosome_2_52_field_cropped.obj, 15310.1
chromosome_2_53_field_cropped.obj, 17372.8
chromosome_2_51_field_cropped.obj, 18137.2
chromosome_2_50_field_cropped.obj, 18946.4
chromosome_2_55_field_cropped.obj, 17436.4
chromosome_2_54_field_cropped.obj, 17410.3
chromosome_2_57_field_cropped.obj, 18514.2
chromosome_2_56_field_cropped.obj, 18475.2
chromosome_2_58_field_cropped.obj, 17073.3
chromosome_2_59_field_cropped.obj, 17975.1
chromosome_2_60_field_cropped.obj, 17508.4
chromosome_2_61_field_cropped.obj, 17585.2
chromosome_2_63_field_cropped.obj, 18090.2
chromosome_2_65_field_cropped.obj, 16716.2
chromosome_2_64_field_cropped.obj, 18375.4
chromosome_2_62_field_cropped.obj, 17523.1
chromosome_2_66_field_cropped.obj, 16499
chromosome_2_68_field_cropped.obj, 16122.8
chromosome_2_67_field_cropped.obj, 18058.7
chromosome_2_69_field_cropped.obj, 16406.3
chromosome_2_71_field_cropped.obj, 15879.9
chromosome_2_72_field_cropped.obj, 16500.1
chromosome_2_70_field_cropped.obj, 17113.2
chromosome_2_73_field_cropped.obj, 15426.8
chromosome_2_76_field_cropped.obj, -nan
chromosome_2_74_field_cropped.obj, 17003.8
chromosome_2_75_field_cropped.obj, 18064.5
chromosome_2_77_field_cropped.obj, 17198.1
chromosome_2_78_field_cropped.obj, 15499.3
chromosome_2_79_field_cropped.obj, 17001
chromosome_2_80_field_cropped.obj, 16278.8
chromosome_2_81_field_cropped.obj, 15269
chromosome_2_82_field_cropped.obj, 16246
chromosome_2_83_field_cropped.obj, 15514.4
chromosome_2_84_field_cropped.obj, 17045.6
chromosome_2_85_field_cropped.obj, 16496.3
chromosome_2_86_field_cropped.obj, 14546.4
chromosome_2_87_field_cropped.obj, 15445.7
chromosome_2_89_field_cropped.obj, 15767.4
chromosome_2_88_field_cropped.obj, 16884.3
chromosome_2_90_field_cropped.obj, 16131.9
chromosome_2_91_field_cropped.obj, 16127.5
chromosome_2_92_field_cropped.obj, 14115.6
chromosome_2_93_field_cropped.obj, 17318.2
chromosome_2_94_field_cropped.obj, 15570.9
chromosome_2_95_field_cropped.obj, 16654.3
chromosome_2_97_field_cropped.obj, 16793.1
chromosome_2_96_field_cropped.obj, 16278.3
chromosome_2_98_field_cropped.obj, 15731.2
chromosome_2_99_field_cropped.obj, 15258
chromosome_3_17_field_cropped.obj, 20052.2
chromosome_3_10_field_cropped.obj, 20805.6
chromosome_3_11_field_cropped.obj, 20848.8
chromosome_3_16_field_cropped.obj, 18601.4
chromosome_3_13_field_cropped.obj, 20638.8
chromosome_3_12_field_cropped.obj, 20987.4
chromosome_3_15_field_cropped.obj, 21632.2
chromosome_3_14_field_cropped.obj, 20955.6
chromosome_3_20_field_cropped.obj, 19999.3
chromosome_3_21_field_cropped.obj, 19474.9
chromosome_3_19_field_cropped.obj, 18192.5
chromosome_3_22_field_cropped.obj, 19552.6
chromosome_3_18_field_cropped.obj, -nan
chromosome_3_23_field_cropped.obj, 19379.8
chromosome_3_24_field_cropped.obj, 20689.5
chromosome_3_25_field_cropped.obj, 18861
chromosome_3_26_field_cropped.obj, 19111.2
chromosome_3_27_field_cropped.obj, 19897.9
chromosome_3_30_field_cropped.obj, 19189.7
chromosome_3_31_field_cropped.obj, 17512.3
chromosome_3_28_field_cropped.obj, 19375.1
chromosome_3_29_field_cropped.obj, 19002.9
chromosome_3_32_field_cropped.obj, 18644.8
chromosome_3_33_field_cropped.obj, 20154.6
chromosome_3_34_field_cropped.obj, 18958.7
chromosome_3_35_field_cropped.obj, 18810.4
chromosome_3_36_field_cropped.obj, 18557.9
chromosome_3_38_field_cropped.obj, 18776.5
chromosome_3_37_field_cropped.obj, 19691.8
chromosome_3_41_field_cropped.obj, 17690.1
chromosome_3_39_field_cropped.obj, 17669.3
chromosome_3_40_field_cropped.obj, 18841.7
chromosome_3_42_field_cropped.obj, 19544.6
chromosome_3_43_field_cropped.obj, 17779
chromosome_3_45_field_cropped.obj, 18446.1
chromosome_3_48_field_cropped.obj, 16359.9
chromosome_3_49_field_cropped.obj, 18947.5
chromosome_3_44_field_cropped.obj, 19198.3
chromosome_3_47_field_cropped.obj, 17658.5
chromosome_3_46_field_cropped.obj, 18012.7
chromosome_3_51_field_cropped.obj, 17997.4
chromosome_3_50_field_cropped.obj, 18344.4
chromosome_3_56_field_cropped.obj, 17652.7
chromosome_3_55_field_cropped.obj, 18424.8
chromosome_3_57_field_cropped.obj, 18327
chromosome_3_52_field_cropped.obj, 18323.6
chromosome_3_54_field_cropped.obj, 18142.2
chromosome_3_53_field_cropped.obj, 18695.1
chromosome_3_58_field_cropped.obj, 17464
chromosome_3_59_field_cropped.obj, 18430.9
chromosome_3_62_field_cropped.obj, 17371.2
chromosome_3_61_field_cropped.obj, 18079.3
chromosome_3_60_field_cropped.obj, 19188.8
chromosome_3_63_field_cropped.obj, 17947.5
chromosome_3_65_field_cropped.obj, 17862.2
chromosome_3_64_field_cropped.obj, 17728.2
chromosome_3_66_field_cropped.obj, 17207.9
chromosome_3_67_field_cropped.obj, 18322.4
chromosome_3_69_field_cropped.obj, 17673.3
chromosome_3_68_field_cropped.obj, 17040.4
chromosome_3_72_field_cropped.obj, 19234.4
chromosome_3_71_field_cropped.obj, 17609.2
chromosome_3_73_field_cropped.obj, 17484
chromosome_3_70_field_cropped.obj, 19290.6
chromosome_3_76_field_cropped.obj, 16340
chromosome_3_79_field_cropped.obj, 16075.3
chromosome_3_75_field_cropped.obj, 18381
chromosome_3_74_field_cropped.obj, 15945.2
chromosome_3_78_field_cropped.obj, 17103.3
chromosome_3_77_field_cropped.obj, 17192.7
chromosome_3_81_field_cropped.obj, 17851.8
chromosome_3_80_field_cropped.obj, 17540.3
chromosome_3_82_field_cropped.obj, 16767.7
chromosome_3_83_field_cropped.obj, 16781.5
chromosome_3_84_field_cropped.obj, 15203.4
chromosome_3_85_field_cropped.obj, 16973.9
chromosome_3_86_field_cropped.obj, 16996.5
chromosome_3_87_field_cropped.obj, 16341.1
chromosome_3_89_field_cropped.obj, 15748.4
chromosome_3_88_field_cropped.obj, 16464.2
chromosome_3_93_field_cropped.obj, 16654.1
chromosome_3_90_field_cropped.obj, 17497.2
chromosome_3_91_field_cropped.obj, 16085.8
chromosome_3_92_field_cropped.obj, 16579.5
chromosome_3_96_field_cropped.obj, 14129.4
chromosome_3_95_field_cropped.obj, 17056
chromosome_3_97_field_cropped.obj, 15899.6
chromosome_3_94_field_cropped.obj, 16955
chromosome_3_98_field_cropped.obj, 15829.1
chromosome_3_99_field_cropped.obj, 17051.7
chromosome_4_15_field_cropped.obj, 20893.7
chromosome_4_14_field_cropped.obj, 21028.2
chromosome_4_11_field_cropped.obj, 21257.9
chromosome_4_10_field_cropped.obj, 21255.5
chromosome_4_12_field_cropped.obj, 20304
chromosome_4_13_field_cropped.obj, 21177.1
chromosome_4_17_field_cropped.obj, 20151.4
chromosome_4_16_field_cropped.obj, 20422.3
chromosome_4_18_field_cropped.obj, 20459.9
chromosome_4_19_field_cropped.obj, 19771
chromosome_4_20_field_cropped.obj, 20390
chromosome_4_21_field_cropped.obj, 19831.7
chromosome_4_22_field_cropped.obj, 21468.8
chromosome_4_23_field_cropped.obj, 20928.6
chromosome_4_25_field_cropped.obj, 20375.7
chromosome_4_24_field_cropped.obj, 19914.6
chromosome_4_26_field_cropped.obj, 19051.3
chromosome_4_27_field_cropped.obj, 20801.3
chromosome_4_28_field_cropped.obj, 18964.3
chromosome_4_29_field_cropped.obj, 20397.6
chromosome_4_30_field_cropped.obj, 19987.9
chromosome_4_31_field_cropped.obj, 19625.7
chromosome_4_32_field_cropped.obj, 16677.8
chromosome_4_33_field_cropped.obj, 19650
chromosome_4_38_field_cropped.obj, 18535.1
chromosome_4_34_field_cropped.obj, 19643
chromosome_4_36_field_cropped.obj, 18368.9
chromosome_4_39_field_cropped.obj, 18391.4
chromosome_4_37_field_cropped.obj, 18376.6
chromosome_4_35_field_cropped.obj, 19780.6
chromosome_4_41_field_cropped.obj, -nan
chromosome_4_40_field_cropped.obj, 19405.9
chromosome_4_42_field_cropped.obj, 20299.8
chromosome_4_43_field_cropped.obj, 18932.9
chromosome_4_44_field_cropped.obj, 18769.4
chromosome_4_46_field_cropped.obj, 19048
chromosome_4_45_field_cropped.obj, 19089.9
chromosome_4_47_field_cropped.obj, 17731.1
chromosome_4_48_field_cropped.obj, 18851.8
chromosome_4_49_field_cropped.obj, 18608.9
chromosome_4_50_field_cropped.obj, 18995.3
chromosome_4_51_field_cropped.obj, 19240
chromosome_4_55_field_cropped.obj, 18322.4
chromosome_4_54_field_cropped.obj, 18413.3
chromosome_4_53_field_cropped.obj, 19458.7
chromosome_4_52_field_cropped.obj, 17990.1
chromosome_4_56_field_cropped.obj, 17366.5
chromosome_4_57_field_cropped.obj, 18329.8
chromosome_4_58_field_cropped.obj, 19937.7
chromosome_4_59_field_cropped.obj, 18719.1
chromosome_4_60_field_cropped.obj, 18755.5
chromosome_4_61_field_cropped.obj, 19012.3
chromosome_4_63_field_cropped.obj, 17992.2
chromosome_4_62_field_cropped.obj, 18433.4
chromosome_4_65_field_cropped.obj, 17382.2
chromosome_4_64_field_cropped.obj, 17732.7
chromosome_4_68_field_cropped.obj, 18718.9
chromosome_4_66_field_cropped.obj, 18129.7
chromosome_4_67_field_cropped.obj, 17238
chromosome_4_69_field_cropped.obj, 17365.1
chromosome_4_70_field_cropped.obj, 18485.3
chromosome_4_71_field_cropped.obj, 18863
chromosome_4_72_field_cropped.obj, -nan
chromosome_4_73_field_cropped.obj, 17910.1
chromosome_4_75_field_cropped.obj, 17120.9
chromosome_4_74_field_cropped.obj, 18304.8
chromosome_4_78_field_cropped.obj, 17826.1
chromosome_4_76_field_cropped.obj, 18538
chromosome_4_79_field_cropped.obj, 17346.4
chromosome_4_77_field_cropped.obj, 17419.4
chromosome_4_80_field_cropped.obj, 17415.3
chromosome_4_81_field_cropped.obj, 18004.9
chromosome_4_82_field_cropped.obj, 17456.5
chromosome_4_83_field_cropped.obj, 17102.3
chromosome_4_86_field_cropped.obj, 16561.8
chromosome_4_87_field_cropped.obj, 17827.4
chromosome_4_85_field_cropped.obj, 18244.4
chromosome_4_84_field_cropped.obj, 18276.3
chromosome_4_88_field_cropped.obj, 18073.7
chromosome_4_89_field_cropped.obj, 16507.9
chromosome_4_94_field_cropped.obj, 16180.5
chromosome_4_90_field_cropped.obj, 16914
chromosome_4_92_field_cropped.obj, 17022.3
chromosome_4_91_field_cropped.obj, 17369.6
chromosome_4_93_field_cropped.obj, 17850.2
chromosome_4_95_field_cropped.obj, 16200.3
chromosome_4_96_field_cropped.obj, 16018.8
chromosome_4_97_field_cropped.obj, 15813.6
chromosome_4_98_field_cropped.obj, 16593.6
chromosome_4_99_field_cropped.obj, 17662.7
chromosome_5_16_field_cropped.obj, 20024.7
chromosome_5_15_field_cropped.obj, 21100.1
chromosome_5_17_field_cropped.obj, 20530.3
chromosome_5_13_field_cropped.obj, 20046.2
chromosome_5_10_field_cropped.obj, 21458
chromosome_5_14_field_cropped.obj, 20927
chromosome_5_12_field_cropped.obj, 19676.8
chromosome_5_11_field_cropped.obj, 22190.9
chromosome_5_18_field_cropped.obj, 21227
chromosome_5_19_field_cropped.obj, 20714.8
chromosome_5_24_field_cropped.obj, 21097.4
chromosome_5_20_field_cropped.obj, 20865.2
chromosome_5_25_field_cropped.obj, 19674.3
chromosome_5_21_field_cropped.obj, 20843.1
chromosome_5_22_field_cropped.obj, 20497.5
chromosome_5_23_field_cropped.obj, 20304.6
chromosome_5_26_field_cropped.obj, 20931.5
chromosome_5_27_field_cropped.obj, 20434.1
chromosome_5_28_field_cropped.obj, 19445.7
chromosome_5_29_field_cropped.obj, 19556.8
chromosome_5_30_field_cropped.obj, 20149.3
chromosome_5_31_field_cropped.obj, 21432.6
chromosome_5_33_field_cropped.obj, 18925.2
chromosome_5_32_field_cropped.obj, 21039
chromosome_5_34_field_cropped.obj, 20591.4
chromosome_5_35_field_cropped.obj, 19766.9
chromosome_5_36_field_cropped.obj, 19928.1
chromosome_5_37_field_cropped.obj, 20530.2
chromosome_5_39_field_cropped.obj, 18786.4
chromosome_5_38_field_cropped.obj, 20013.7
chromosome_5_41_field_cropped.obj, 17455.4
chromosome_5_40_field_cropped.obj, 19673
chromosome_5_44_field_cropped.obj, 19505.9
chromosome_5_42_field_cropped.obj, 19806.2
chromosome_5_43_field_cropped.obj, 20287.5
chromosome_5_46_field_cropped.obj, 17731.3
chromosome_5_45_field_cropped.obj, 19894.3
chromosome_5_47_field_cropped.obj, 19615.2
chromosome_5_48_field_cropped.obj, 17905.8
chromosome_5_49_field_cropped.obj, 20181.7
chromosome_5_50_field_cropped.obj, 19208.7
chromosome_5_52_field_cropped.obj, 18156.2
chromosome_5_53_field_cropped.obj, 18913.9
chromosome_5_51_field_cropped.obj, 19683.8
chromosome_5_54_field_cropped.obj, 18547.1
chromosome_5_55_field_cropped.obj, 18496.3
chromosome_5_57_field_cropped.obj, 19195.1
chromosome_5_56_field_cropped.obj, 18149.7
chromosome_5_60_field_cropped.obj, 18546
chromosome_5_59_field_cropped.obj, 18130.3
chromosome_5_58_field_cropped.obj, 20417.3
chromosome_5_61_field_cropped.obj, 18841.4
chromosome_5_62_field_cropped.obj, 18421.8
chromosome_5_63_field_cropped.obj, 18338.9
chromosome_5_64_field_cropped.obj, 17946.6
chromosome_5_65_field_cropped.obj, 18316.4
